"event_id","customer_id","session_id","application_id","event_name","event_timestamp","event_date","source_system","device","url_path"
"EV_003676","CUST_0088","SESS_01120","APP_00021","application_started","2024-04-16 00:00:00","2024-04-16","mobile","desktop","/apply/step2"
"EV_003677","CUST_0042","SESS_00197","APP_00145","application_started","2024-01-08 00:00:00","2024-01-08","web","desktop","/apply/step1"
"EV_003678","CUST_0034","SESS_01928","APP_00489","page_view_application","2024-08-23 00:00:00","2024-08-23","web","desktop","/apply/step2"
"EV_003679","CUST_0192","SESS_00526","APP_00499","application_started","2024-06-26 00:00:00","2024-06-26","mobile","mobile","/apply/step1"
"EV_003680","CUST_0124","SESS_00632","APP_00146","application_submitted","2024-08-29 00:00:00","2024-08-29","web","desktop","/apply/step1"
"EV_003681","CUST_0180","SESS_01411","APP_00441","page_view_application","2024-02-10 00:00:00","2024-02-10","web","desktop","/apply/step1"
"EV_003682","CUST_0116","SESS_00408","APP_00375","page_view_application","2024-12-22 00:00:00","2024-12-22","mobile","desktop","/apply"
"EV_003683","CUST_0142","SESS_01293","APP_00421","application_started","2024-09-01 00:00:00","2024-09-01","mobile","mobile","/apply"
"EV_003684","CUST_0189","SESS_01195","APP_00316","application_started","2024-04-22 00:00:00","2024-04-22","heap","desktop","/apply/step1"
"EV_003685","CUST_0045","SESS_01949","APP_00166","application_started","2024-12-30 00:00:00","2024-12-30","mobile","desktop","/apply/step2"
"EV_003686","CUST_0103","SESS_01608","APP_00140","application_started","2024-09-12 00:00:00","2024-09-12","amplitude","desktop","/apply/step1"
"EV_003687","CUST_0062","SESS_00691","APP_00203","page_view_application","2024-06-14 00:00:00","2024-06-14","web","desktop","/apply"
"EV_003688","CUST_0129","SESS_00170","APP_00496","page_view_application","2024-12-07 00:00:00","2024-12-07","mobile","mobile","/apply/step2"
"EV_003689","CUST_0124","SESS_00159","APP_00244","page_view_application","2024-03-18 00:00:00","2024-03-18","heap","mobile","/apply"
"EV_003690","CUST_0163","SESS_01533","APP_00113","page_view_application","2024-07-25 00:00:00","2024-07-25","mobile","mobile","/apply/step1"
"EV_003691","CUST_0106","SESS_00447","APP_00468","application_started","2024-11-06 00:00:00","2024-11-06","web","mobile","/apply"
"EV_003692","CUST_0180","SESS_01690","APP_00201","page_view_application","2024-07-14 00:00:00","2024-07-14","mobile","desktop","/apply"
"EV_003693","CUST_0067","SESS_01938","APP_00385","application_submitted","2024-11-16 00:00:00","2024-11-16","web","mobile","/apply"
"EV_003694","CUST_0054","SESS_01018","APP_00314","application_submitted","2024-03-04 00:00:00","2024-03-04","mobile","desktop","/apply/step1"
"EV_003695","CUST_0052","SESS_01106","APP_00259","application_submitted","2024-05-19 00:00:00","2024-05-19","heap","mobile","/apply"
"EV_003696","CUST_0147","SESS_01081","APP_00255","application_submitted","2024-02-11 00:00:00","2024-02-11","amplitude","desktop","/apply/step1"
"EV_003697","CUST_0101","SESS_01543","APP_00447","application_started","2024-11-01 00:00:00","2024-11-01","heap","desktop","/apply/step1"
"EV_003698","CUST_0170","SESS_00112","APP_00405","application_submitted","2024-07-27 00:00:00","2024-07-27","mobile","desktop","/apply"
"EV_003699","CUST_0038","SESS_00048","APP_00023","page_view_application","2024-10-30 00:00:00","2024-10-30","web","mobile","/apply/step2"
"EV_003700","CUST_0151","SESS_01616","APP_00393","page_view_application","2024-03-13 00:00:00","2024-03-13","heap","mobile","/apply"
"EV_003701","CUST_0070","SESS_01911","APP_00246","application_submitted","2024-06-01 00:00:00","2024-06-01","amplitude","mobile","/apply"
"EV_003702","CUST_0109","SESS_00376","APP_00339","page_view_application","2024-05-14 00:00:00","2024-05-14","amplitude","desktop","/apply"
"EV_003703","CUST_0048","SESS_00828","APP_00493","application_submitted","2024-12-27 00:00:00","2024-12-27","web","mobile","/apply/step2"
"EV_003704","CUST_0110","SESS_00033","APP_00311","application_started","2024-09-20 00:00:00","2024-09-20","mobile","desktop","/apply/step2"
"EV_003705","CUST_0124","SESS_00504","APP_00366","application_submitted","2024-08-03 00:00:00","2024-08-03","heap","mobile","/apply/step1"
"EV_003706","CUST_0095","SESS_00627","APP_00372","page_view_application","2024-07-27 00:00:00","2024-07-27","heap","mobile","/apply/step2"
"EV_003707","CUST_0176","SESS_01920","APP_00403","application_started","2024-07-22 00:00:00","2024-07-22","web","mobile","/apply/step2"
"EV_003708","CUST_0161","SESS_01027","APP_00318","page_view_application","2024-04-19 00:00:00","2024-04-19","heap","mobile","/apply"
"EV_003709","CUST_0048","SESS_01510","APP_00087","application_submitted","2024-01-31 00:00:00","2024-01-31","web","mobile","/apply/step1"
"EV_003710","CUST_0054","SESS_01540","APP_00219","page_view_application","2024-01-12 00:00:00","2024-01-12","web","desktop","/apply/step1"
"EV_003711","CUST_0092","SESS_01892","APP_00475","application_started","2024-05-06 00:00:00","2024-05-06","mobile","mobile","/apply/step2"
"EV_003712","CUST_0143","SESS_01796","APP_00423","page_view_application","2024-11-08 00:00:00","2024-11-08","web","mobile","/apply/step2"
"EV_003713","CUST_0035","SESS_00042","APP_00356","page_view_application","2024-07-12 00:00:00","2024-07-12","heap","mobile","/apply"
"EV_003714","CUST_0099","SESS_00009","APP_00460","application_started","2024-05-19 00:00:00","2024-05-19","web","desktop","/apply/step2"
"EV_003715","CUST_0021","SESS_01000","APP_00027","page_view_application","2024-01-27 00:00:00","2024-01-27","heap","mobile","/apply/step2"
"EV_003716","CUST_0051","SESS_00819","APP_00430","application_started","2024-02-15 00:00:00","2024-02-15","web","mobile","/apply/step1"
"EV_003717","CUST_0048","SESS_00657","APP_00290","page_view_application","2024-05-14 00:00:00","2024-05-14","mobile","desktop","/apply/step2"
"EV_003718","CUST_0147","SESS_01937","APP_00289","page_view_application","2024-11-12 00:00:00","2024-11-12","mobile","mobile","/apply"
"EV_003719","CUST_0028","SESS_01633","APP_00348","application_started","2024-02-27 00:00:00","2024-02-27","web","desktop","/apply/step1"
"EV_003720","CUST_0126","SESS_01812","APP_00223","page_view_application","2024-01-13 00:00:00","2024-01-13","web","desktop","/apply/step1"
"EV_003721","CUST_0061","SESS_01166","APP_00352","page_view_application","2024-04-09 00:00:00","2024-04-09","web","mobile","/apply/step2"
"EV_003722","CUST_0128","SESS_00790","APP_00178","application_submitted","2024-02-18 00:00:00","2024-02-18","mobile","desktop","/apply"
"EV_003723","CUST_0063","SESS_01460","APP_00148","page_view_application","2024-10-17 00:00:00","2024-10-17","amplitude","mobile","/apply/step1"
"EV_003724","CUST_0092","SESS_01051","APP_00424","page_view_application","2024-04-03 00:00:00","2024-04-03","web","desktop","/apply"
"EV_003725","CUST_0160","SESS_01067","APP_00227","page_view_application","2024-04-04 00:00:00","2024-04-04","amplitude","mobile","/apply"
"EV_003726","CUST_0197","SESS_01155","APP_00351","application_started","2024-05-24 00:00:00","2024-05-24","web","desktop","/apply/step2"
"EV_003727","CUST_0116","SESS_01240","APP_00186","application_started","2024-03-12 00:00:00","2024-03-12","heap","desktop","/apply"
"EV_003728","CUST_0036","SESS_01630","APP_00415","page_view_application","2024-01-10 00:00:00","2024-01-10","mobile","desktop","/apply/step1"
"EV_003729","CUST_0054","SESS_01544","APP_00294","application_submitted","2024-06-10 00:00:00","2024-06-10","amplitude","mobile","/apply/step2"
"EV_003730","CUST_0147","SESS_00598","APP_00470","page_view_application","2024-08-01 00:00:00","2024-08-01","amplitude","desktop","/apply/step1"
"EV_003731","CUST_0086","SESS_01369","APP_00429","application_started","2024-01-04 00:00:00","2024-01-04","mobile","mobile","/apply"
"EV_003732","CUST_0051","SESS_01532","APP_00041","page_view_application","2024-08-11 00:00:00","2024-08-11","amplitude","mobile","/apply"
"EV_003733","CUST_0151","SESS_01674","APP_00393","application_started","2024-01-29 00:00:00","2024-01-29","web","desktop","/apply/step2"
"EV_003734","CUST_0191","SESS_01905","APP_00500","application_submitted","2024-10-28 00:00:00","2024-10-28","amplitude","mobile","/apply/step2"
"EV_003735","CUST_0151","SESS_01437","APP_00393","application_started","2024-07-21 00:00:00","2024-07-21","web","mobile","/apply/step1"
"EV_003736","CUST_0137","SESS_00936","APP_00191","application_submitted","2024-03-17 00:00:00","2024-03-17","amplitude","desktop","/apply/step1"
"EV_003737","CUST_0054","SESS_01270","APP_00079","page_view_application","2024-02-28 00:00:00","2024-02-28","heap","mobile","/apply"
"EV_003738","CUST_0052","SESS_01473","APP_00205","page_view_application","2024-07-14 00:00:00","2024-07-14","amplitude","mobile","/apply/step2"
"EV_003739","CUST_0058","SESS_01012","APP_00384","page_view_application","2024-11-17 00:00:00","2024-11-17","amplitude","desktop","/apply"
"EV_003740","CUST_0060","SESS_00021","APP_00278","page_view_application","2024-04-16 00:00:00","2024-04-16","web","desktop","/apply"
"EV_003741","CUST_0042","SESS_00999","APP_00272","page_view_application","2024-12-07 00:00:00","2024-12-07","mobile","desktop","/apply/step1"
"EV_003742","CUST_0049","SESS_01432","APP_00032","page_view_application","2024-01-09 00:00:00","2024-01-09","heap","desktop","/apply/step1"
"EV_003743","CUST_0060","SESS_00457","APP_00450","application_started","2024-01-20 00:00:00","2024-01-20","mobile","mobile","/apply/step1"
"EV_003744","CUST_0019","SESS_01468","APP_00474","page_view_application","2024-05-28 00:00:00","2024-05-28","web","mobile","/apply/step2"
"EV_003745","CUST_0137","SESS_01014","APP_00142","page_view_application","2024-01-17 00:00:00","2024-01-17","heap","mobile","/apply/step1"
"EV_003746","CUST_0164","SESS_01946","APP_00251","page_view_application","2024-01-12 00:00:00","2024-01-12","amplitude","desktop","/apply/step2"
"EV_003747","CUST_0054","SESS_00265","APP_00294","application_submitted","2024-03-22 00:00:00","2024-03-22","mobile","mobile","/apply"
"EV_003748","CUST_0041","SESS_01684","APP_00098","page_view_application","2024-03-07 00:00:00","2024-03-07","mobile","desktop","/apply/step2"
"EV_003749","CUST_0131","SESS_00184","APP_00136","application_started","2024-05-12 00:00:00","2024-05-12","mobile","mobile","/apply/step1"
"EV_003750","CUST_0140","SESS_00227","APP_00484","application_started","2024-02-22 00:00:00","2024-02-22","amplitude","desktop","/apply/step2"
"EV_003751","CUST_0112","SESS_01828","APP_00277","application_started","2024-07-24 00:00:00","2024-07-24","web","mobile","/apply/step2"
"EV_003752","CUST_0082","SESS_01572","APP_00312","page_view_application","2024-08-20 00:00:00","2024-08-20","amplitude","mobile","/apply/step1"
"EV_003753","CUST_0166","SESS_01270","APP_00302","page_view_application","2024-02-23 00:00:00","2024-02-23","amplitude","desktop","/apply/step1"
"EV_003754","CUST_0055","SESS_01097","APP_00043","application_started","2024-03-08 00:00:00","2024-03-08","web","mobile","/apply"
"EV_003755","CUST_0135","SESS_01174","APP_00120","page_view_application","2024-10-17 00:00:00","2024-10-17","web","mobile","/apply/step2"
"EV_003756","CUST_0087","SESS_01537","APP_00220","page_view_application","2024-12-09 00:00:00","2024-12-09","amplitude","mobile","/apply"
"EV_003757","CUST_0051","SESS_01093","APP_00046","page_view_application","2024-06-17 00:00:00","2024-06-17","web","mobile","/apply"
"EV_003758","CUST_0024","SESS_00969","APP_00236","application_submitted","2024-06-09 00:00:00","2024-06-09","mobile","desktop","/apply/step2"
"EV_003759","CUST_0021","SESS_00805","APP_00048","application_started","2024-01-15 00:00:00","2024-01-15","heap","mobile","/apply"
"EV_003760","CUST_0118","SESS_01254","APP_00198","application_started","2024-07-09 00:00:00","2024-07-09","web","desktop","/apply/step2"
"EV_003761","CUST_0190","SESS_00723","APP_00084","application_started","2024-01-15 00:00:00","2024-01-15","heap","desktop","/apply"
"EV_003762","CUST_0089","SESS_01096","APP_00031","application_submitted","2024-10-13 00:00:00","2024-10-13","mobile","desktop","/apply"
"EV_003763","CUST_0187","SESS_01002","APP_00161","application_started","2024-12-28 00:00:00","2024-12-28","web","mobile","/apply/step2"
"EV_003764","CUST_0191","SESS_00875","APP_00428","application_started","2024-01-10 00:00:00","2024-01-10","amplitude","desktop","/apply/step1"
"EV_003765","CUST_0050","SESS_01632","APP_00071","application_submitted","2024-02-26 00:00:00","2024-02-26","amplitude","desktop","/apply/step2"
"EV_003766","CUST_0021","SESS_01421","APP_00008","application_started","2024-07-17 00:00:00","2024-07-17","mobile","desktop","/apply/step1"
"EV_003767","CUST_0116","SESS_00084","APP_00457","page_view_application","2024-06-09 00:00:00","2024-06-09","web","mobile","/apply/step2"
"EV_003768","CUST_0104","SESS_00740","APP_00386","page_view_application","2024-09-19 00:00:00","2024-09-19","amplitude","mobile","/apply/step2"
"EV_003769","CUST_0137","SESS_01323","APP_00401","application_submitted","2024-09-09 00:00:00","2024-09-09","web","desktop","/apply/step1"
"EV_003770","CUST_0132","SESS_01772","APP_00052","application_submitted","2024-04-28 00:00:00","2024-04-28","heap","desktop","/apply/step1"
"EV_003771","CUST_0131","SESS_01317","APP_00045","application_started","2024-03-20 00:00:00","2024-03-20","amplitude","mobile","/apply/step2"
"EV_003772","CUST_0152","SESS_01758","APP_00293","application_started","2024-05-03 00:00:00","2024-05-03","mobile","desktop","/apply/step2"
"EV_003773","CUST_0066","SESS_01994","APP_00426","application_started","2024-11-08 00:00:00","2024-11-08","amplitude","mobile","/apply/step2"
"EV_003774","CUST_0113","SESS_00223","APP_00300","application_started","2024-03-12 00:00:00","2024-03-12","mobile","desktop","/apply/step1"
"EV_003775","CUST_0013","SESS_00793","APP_00465","application_started","2024-06-16 00:00:00","2024-06-16","mobile","mobile","/apply/step2"
"EV_003776","CUST_0099","SESS_00733","APP_00373","page_view_application","2024-10-10 00:00:00","2024-10-10","heap","mobile","/apply/step1"
"EV_003777","CUST_0190","SESS_01240","APP_00038","application_submitted","2024-02-05 00:00:00","2024-02-05","heap","mobile","/apply"
"EV_003778","CUST_0004","SESS_01255","APP_00355","application_submitted","2024-11-07 00:00:00","2024-11-07","mobile","desktop","/apply/step1"
"EV_003779","CUST_0128","SESS_00405","APP_00380","application_started","2024-06-23 00:00:00","2024-06-23","amplitude","desktop","/apply"
"EV_003780","CUST_0117","SESS_01193","APP_00495","page_view_application","2024-07-17 00:00:00","2024-07-17","mobile","mobile","/apply/step2"
"EV_003781","CUST_0183","SESS_00329","APP_00231","page_view_application","2024-04-25 00:00:00","2024-04-25","web","mobile","/apply/step2"
"EV_003782","CUST_0090","SESS_00426","APP_00478","application_started","2024-11-10 00:00:00","2024-11-10","web","desktop","/apply/step1"
"EV_003783","CUST_0128","SESS_01578","APP_00262","application_started","2024-08-07 00:00:00","2024-08-07","amplitude","mobile","/apply"
"EV_003784","CUST_0035","SESS_00770","APP_00068","application_started","2024-03-06 00:00:00","2024-03-06","amplitude","desktop","/apply/step2"
"EV_003785","CUST_0092","SESS_01220","APP_00179","page_view_application","2024-09-21 00:00:00","2024-09-21","heap","mobile","/apply/step2"
"EV_003786","CUST_0192","SESS_01928","APP_00357","application_started","2024-05-13 00:00:00","2024-05-13","web","mobile","/apply"
"EV_003787","CUST_0008","SESS_00608","APP_00419","application_submitted","2024-04-28 00:00:00","2024-04-28","mobile","desktop","/apply/step2"
"EV_003788","CUST_0116","SESS_01853","APP_00186","page_view_application","2024-05-01 00:00:00","2024-05-01","mobile","desktop","/apply/step2"
"EV_003789","CUST_0180","SESS_00526","APP_00441","application_started","2024-11-16 00:00:00","2024-11-16","web","mobile","/apply/step1"
"EV_003790","CUST_0180","SESS_00625","APP_00201","application_submitted","2024-03-27 00:00:00","2024-03-27","web","desktop","/apply/step2"
"EV_003791","CUST_0032","SESS_00077","APP_00390","application_started","2024-10-15 00:00:00","2024-10-15","heap","mobile","/apply"
"EV_003792","CUST_0117","SESS_01301","APP_00013","application_started","2024-05-16 00:00:00","2024-05-16","web","desktop","/apply/step2"
"EV_003793","CUST_0070","SESS_00920","APP_00443","application_started","2024-02-22 00:00:00","2024-02-22","heap","mobile","/apply/step1"
"EV_003794","CUST_0081","SESS_00946","APP_00214","application_submitted","2024-07-23 00:00:00","2024-07-23","amplitude","desktop","/apply/step2"
"EV_003795","CUST_0087","SESS_00466","APP_00220","page_view_application","2024-12-13 00:00:00","2024-12-13","amplitude","desktop","/apply"
"EV_003796","CUST_0160","SESS_01965","APP_00286","application_started","2024-02-20 00:00:00","2024-02-20","web","mobile","/apply/step2"
"EV_003797","CUST_0124","SESS_01472","APP_00244","page_view_application","2024-11-22 00:00:00","2024-11-22","web","mobile","/apply"
"EV_003798","CUST_0035","SESS_01344","APP_00356","page_view_application","2024-02-09 00:00:00","2024-02-09","web","mobile","/apply/step1"
"EV_003799","CUST_0199","SESS_01946","APP_00258","page_view_application","2024-09-06 00:00:00","2024-09-06","web","mobile","/apply/step2"
"EV_003800","CUST_0053","SESS_01184","APP_00058","page_view_application","2024-08-05 00:00:00","2024-08-05","mobile","mobile","/apply/step2"
"EV_003801","CUST_0015","SESS_00492","APP_00036","application_submitted","2024-06-27 00:00:00","2024-06-27","mobile","mobile","/apply/step1"
"EV_003802","CUST_0195","SESS_00313","APP_00328","application_submitted","2024-02-08 00:00:00","2024-02-08","amplitude","desktop","/apply"
"EV_003803","CUST_0086","SESS_01655","APP_00429","page_view_application","2024-07-01 00:00:00","2024-07-01","mobile","mobile","/apply"
"EV_003804","CUST_0096","SESS_01973","APP_00490","application_started","2024-08-11 00:00:00","2024-08-11","web","mobile","/apply/step2"
"EV_003805","CUST_0189","SESS_01185","APP_00498","application_started","2024-06-12 00:00:00","2024-06-12","heap","mobile","/apply"
"EV_003806","CUST_0151","SESS_00308","APP_00393","application_submitted","2024-08-21 00:00:00","2024-08-21","amplitude","mobile","/apply"
"EV_003807","CUST_0025","SESS_01887","APP_00382","application_started","2024-07-11 00:00:00","2024-07-11","web","desktop","/apply/step2"
"EV_003808","CUST_0165","SESS_01170","APP_00193","page_view_application","2024-03-25 00:00:00","2024-03-25","mobile","mobile","/apply"
"EV_003809","CUST_0187","SESS_01699","APP_00333","application_submitted","2024-08-30 00:00:00","2024-08-30","heap","mobile","/apply"
"EV_003810","CUST_0167","SESS_01420","APP_00050","application_started","2024-06-21 00:00:00","2024-06-21","heap","desktop","/apply/step2"
"EV_003811","CUST_0052","SESS_00691","APP_00463","application_started","2024-02-06 00:00:00","2024-02-06","mobile","desktop","/apply/step2"
"EV_003812","CUST_0049","SESS_00089","APP_00032","application_submitted","2024-03-27 00:00:00","2024-03-27","web","mobile","/apply"
"EV_003813","CUST_0041","SESS_00735","APP_00098","application_submitted","2024-05-08 00:00:00","2024-05-08","heap","desktop","/apply/step2"
"EV_003814","CUST_0055","SESS_00778","APP_00043","application_started","2024-07-12 00:00:00","2024-07-12","heap","mobile","/apply"
"EV_003815","CUST_0018","SESS_00751","APP_00381","application_started","2024-11-14 00:00:00","2024-11-14","mobile","desktop","/apply"
"EV_003816","CUST_0197","SESS_01332","APP_00351","application_submitted","2024-02-12 00:00:00","2024-02-12","heap","desktop","/apply"
"EV_003817","CUST_0115","SESS_01570","APP_00334","page_view_application","2024-12-21 00:00:00","2024-12-21","heap","desktop","/apply"
"EV_003818","CUST_0128","SESS_00371","APP_00310","page_view_application","2024-06-07 00:00:00","2024-06-07","heap","desktop","/apply/step2"
"EV_003819","CUST_0135","SESS_00451","APP_00047","page_view_application","2024-04-14 00:00:00","2024-04-14","amplitude","desktop","/apply/step2"
"EV_003820","CUST_0151","SESS_00167","APP_00270","application_submitted","2024-08-16 00:00:00","2024-08-16","web","mobile","/apply/step1"
"EV_003821","CUST_0186","SESS_00392","APP_00432","application_started","2024-08-04 00:00:00","2024-08-04","web","mobile","/apply/step2"
"EV_003822","CUST_0110","SESS_01661","APP_00311","page_view_application","2024-09-20 00:00:00","2024-09-20","mobile","desktop","/apply/step1"
"EV_003823","CUST_0135","SESS_00736","APP_00413","application_submitted","2024-02-18 00:00:00","2024-02-18","web","desktop","/apply"
"EV_003824","CUST_0153","SESS_00491","APP_00431","application_started","2024-12-17 00:00:00","2024-12-17","heap","desktop","/apply/step2"
"EV_003825","CUST_0188","SESS_00925","APP_00063","application_submitted","2024-05-02 00:00:00","2024-05-02","web","mobile","/apply"
"EV_003826","CUST_0053","SESS_01174","APP_00019","page_view_application","2024-10-29 00:00:00","2024-10-29","amplitude","mobile","/apply/step1"
"EV_003827","CUST_0097","SESS_01492","APP_00347","application_started","2024-01-25 00:00:00","2024-01-25","heap","mobile","/apply/step2"
"EV_003828","CUST_0151","SESS_01990","APP_00393","application_started","2024-05-10 00:00:00","2024-05-10","heap","desktop","/apply/step2"
"EV_003829","CUST_0045","SESS_01725","APP_00101","application_started","2024-08-11 00:00:00","2024-08-11","amplitude","mobile","/apply/step2"
"EV_003830","CUST_0190","SESS_01067","APP_00037","application_started","2024-04-08 00:00:00","2024-04-08","amplitude","desktop","/apply/step2"
"EV_003831","CUST_0129","SESS_00945","APP_00107","application_submitted","2024-12-17 00:00:00","2024-12-17","web","desktop","/apply"
"EV_003832","CUST_0111","SESS_00029","APP_00092","page_view_application","2024-10-16 00:00:00","2024-10-16","web","desktop","/apply/step2"
"EV_003833","CUST_0093","SESS_01898","APP_00308","application_submitted","2024-07-15 00:00:00","2024-07-15","web","desktop","/apply/step1"
"EV_003834","CUST_0121","SESS_01656","APP_00185","page_view_application","2024-04-18 00:00:00","2024-04-18","amplitude","mobile","/apply/step2"
"EV_003835","CUST_0113","SESS_01873","APP_00216","page_view_application","2024-12-13 00:00:00","2024-12-13","web","mobile","/apply/step1"
"EV_003836","CUST_0161","SESS_01055","APP_00028","page_view_application","2024-08-07 00:00:00","2024-08-07","mobile","desktop","/apply/step1"
"EV_003837","CUST_0015","SESS_00693","APP_00036","page_view_application","2024-09-20 00:00:00","2024-09-20","web","desktop","/apply"
"EV_003838","CUST_0095","SESS_01698","APP_00372","page_view_application","2024-07-26 00:00:00","2024-07-26","amplitude","desktop","/apply/step2"
"EV_003839","CUST_0033","SESS_00128","APP_00320","application_submitted","2024-11-14 00:00:00","2024-11-14","amplitude","desktop","/apply/step1"
"EV_003840","CUST_0150","SESS_00767","APP_00018","application_started","2024-03-22 00:00:00","2024-03-22","mobile","desktop","/apply/step2"
"EV_003841","CUST_0021","SESS_01318","APP_00345","application_started","2024-01-25 00:00:00","2024-01-25","heap","desktop","/apply"
"EV_003842","CUST_0008","SESS_00441","APP_00419","application_started","2024-07-04 00:00:00","2024-07-04","mobile","mobile","/apply"
"EV_003843","CUST_0152","SESS_00869","APP_00196","page_view_application","2024-01-08 00:00:00","2024-01-08","amplitude","mobile","/apply/step2"
"EV_003844","CUST_0004","SESS_01412","APP_00078","page_view_application","2024-05-03 00:00:00","2024-05-03","heap","mobile","/apply/step1"
"EV_003845","CUST_0062","SESS_01790","APP_00167","application_started","2024-05-28 00:00:00","2024-05-28","mobile","desktop","/apply"
"EV_003846","CUST_0040","SESS_01666","APP_00090","application_started","2024-04-07 00:00:00","2024-04-07","mobile","mobile","/apply/step1"
"EV_003847","CUST_0082","SESS_00524","APP_00264","application_submitted","2024-08-03 00:00:00","2024-08-03","heap","mobile","/apply/step1"
"EV_003848","CUST_0120","SESS_01571","APP_00472","application_started","2024-04-10 00:00:00","2024-04-10","mobile","mobile","/apply/step2"
"EV_003849","CUST_0130","SESS_01734","APP_00208","application_started","2024-08-05 00:00:00","2024-08-05","heap","mobile","/apply"
"EV_003850","CUST_0113","SESS_00760","APP_00212","application_started","2024-09-15 00:00:00","2024-09-15","web","mobile","/apply/step2"
"EV_003851","CUST_0159","SESS_00110","APP_00271","application_submitted","2024-12-21 00:00:00","2024-12-21","heap","desktop","/apply/step2"
"EV_003852","CUST_0039","SESS_01352","APP_00263","page_view_application","2024-01-11 00:00:00","2024-01-11","mobile","desktop","/apply/step2"
"EV_003853","CUST_0099","SESS_01429","APP_00273","application_started","2024-02-28 00:00:00","2024-02-28","web","desktop","/apply/step1"
"EV_003854","CUST_0008","SESS_01269","APP_00342","application_started","2024-09-06 00:00:00","2024-09-06","amplitude","mobile","/apply/step2"
"EV_003855","CUST_0081","SESS_01786","APP_00214","application_submitted","2024-05-19 00:00:00","2024-05-19","amplitude","desktop","/apply"
"EV_003856","CUST_0188","SESS_01902","APP_00374","page_view_application","2024-11-30 00:00:00","2024-11-30","amplitude","mobile","/apply/step1"
"EV_003857","CUST_0199","SESS_01853","APP_00064","application_started","2024-02-07 00:00:00","2024-02-07","mobile","desktop","/apply/step2"
"EV_003858","CUST_0088","SESS_00163","APP_00012","page_view_application","2024-05-01 00:00:00","2024-05-01","web","mobile","/apply"
"EV_003859","CUST_0113","SESS_00560","APP_00210","application_started","2024-03-05 00:00:00","2024-03-05","heap","mobile","/apply/step2"
"EV_003860","CUST_0082","SESS_00399","APP_00312","page_view_application","2024-05-25 00:00:00","2024-05-25","amplitude","desktop","/apply/step2"
"EV_003861","CUST_0084","SESS_00583","APP_00174","page_view_application","2024-10-28 00:00:00","2024-10-28","amplitude","desktop","/apply/step2"
"EV_003862","CUST_0153","SESS_00399","APP_00431","application_started","2024-05-04 00:00:00","2024-05-04","web","mobile","/apply/step1"
"EV_003863","CUST_0148","SESS_01517","APP_00256","page_view_application","2024-11-07 00:00:00","2024-11-07","web","mobile","/apply/step2"
"EV_003864","CUST_0052","SESS_01670","APP_00463","page_view_application","2024-07-09 00:00:00","2024-07-09","web","desktop","/apply"
"EV_003865","CUST_0045","SESS_00239","APP_00101","page_view_application","2024-09-19 00:00:00","2024-09-19","mobile","desktop","/apply/step2"
"EV_003866","CUST_0152","SESS_01489","APP_00016","page_view_application","2024-12-26 00:00:00","2024-12-26","web","mobile","/apply/step2"
"EV_003867","CUST_0059","SESS_01604","APP_00197","application_submitted","2024-10-22 00:00:00","2024-10-22","heap","desktop","/apply/step1"
"EV_003868","CUST_0199","SESS_01814","APP_00258","application_started","2024-06-30 00:00:00","2024-06-30","heap","desktop","/apply/step2"
"EV_003869","CUST_0058","SESS_01056","APP_00384","application_submitted","2024-06-07 00:00:00","2024-06-07","amplitude","desktop","/apply"
"EV_003870","CUST_0124","SESS_01147","APP_00244","application_started","2024-12-18 00:00:00","2024-12-18","heap","desktop","/apply"
"EV_003871","CUST_0028","SESS_01558","APP_00348","application_submitted","2024-11-03 00:00:00","2024-11-03","web","mobile","/apply/step2"
"EV_003872","CUST_0148","SESS_01691","APP_00249","application_started","2024-10-13 00:00:00","2024-10-13","heap","mobile","/apply"
"EV_003873","CUST_0009","SESS_00110","APP_00105","application_started","2024-06-10 00:00:00","2024-06-10","amplitude","mobile","/apply"
"EV_003874","CUST_0121","SESS_01295","APP_00182","application_started","2024-09-19 00:00:00","2024-09-19","mobile","desktop","/apply/step2"
"EV_003875","CUST_0171","SESS_01404","APP_00155","application_started","2024-08-04 00:00:00","2024-08-04","heap","mobile","/apply"
"EV_003876","CUST_0009","SESS_00300","APP_00287","application_started","2024-06-29 00:00:00","2024-06-29","amplitude","mobile","/apply"
"EV_003877","CUST_0134","SESS_01651","APP_00169","page_view_application","2024-03-31 00:00:00","2024-03-31","amplitude","desktop","/apply/step2"
"EV_003878","CUST_0144","SESS_01756","APP_00420","page_view_application","2024-01-17 00:00:00","2024-01-17","web","desktop","/apply/step1"
"EV_003879","CUST_0135","SESS_01002","APP_00047","application_started","2024-05-04 00:00:00","2024-05-04","amplitude","mobile","/apply/step1"
"EV_003880","CUST_0055","SESS_01766","APP_00043","application_started","2024-09-16 00:00:00","2024-09-16","heap","mobile","/apply/step2"
"EV_003881","CUST_0142","SESS_00764","APP_00321","page_view_application","2024-12-20 00:00:00","2024-12-20","amplitude","desktop","/apply/step1"
"EV_003882","CUST_0099","SESS_00249","APP_00306","page_view_application","2024-08-01 00:00:00","2024-08-01","amplitude","desktop","/apply/step1"
"EV_003883","CUST_0129","SESS_00521","APP_00221","application_started","2024-08-26 00:00:00","2024-08-26","web","desktop","/apply/step1"
"EV_003884","CUST_0103","SESS_00034","APP_00001","application_submitted","2024-06-28 00:00:00","2024-06-28","web","desktop","/apply/step1"
